"productId","language","packageName","version","referenceUrl"
"8","NODEJS","@google-cloud/dialogflow","STABLE","https://googleapis.dev/nodejs/dialogflow/latest"
"8","NODEJS","dialogflow","STABLE","https://googleapis.dev/nodejs/dialogflow/latest"
"8","PHP","google/cloud-dialogflow-cx","PREVIEW","https://cloud.google.com/php/docs/reference/cloud-dialogflow-cx/latest"
"8","PHP","google/cloud-dialogflow","STABLE","https://cloud.google.com/php/docs/reference/cloud-dialogflow/latest"
"8","PYTHON","dialogflow","GA","https://googleapis.dev/python/dialogflow/latest"
"8","PYTHON","google-cloud-dialogflow","STABLE","https://cloud.google.com/python/docs/reference/dialogflow/latest"
"8","PYTHON","google-cloud-dialogflow-cx","STABLE","https://cloud.google.com/python/docs/reference/dialogflow-cx/latest"
"8","RUBY","google-cloud-dialogflow-cx","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-dialogflow-cx/latest"
"8","RUBY","google-cloud-dialogflow-cx-v3","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-dialogflow-cx-v3/latest"
"8","RUBY","google-cloud-dialogflow-v2","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-dialogflow-v2/latest"
"8","RUBY","google-cloud-dialogflow","STABLE","https://cloud.google.com/ruby/docs/reference/google-cloud-dialogflow/latest"
"9","CPP","google-cloud-cpp::spanner","STABLE","https://cloud.google.com/cpp/docs/reference/spanner/latest"
"9","CSHARP","Google.Cloud.Spanner.Common.V1","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Spanner.Common.V1/latest"
"9","CSHARP","Google.Cloud.Spanner.Data","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Spanner.Data/latest"
"9","CSHARP","Google.Cloud.Spanner.Admin.Database.V1","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Spanner.Admin.Database.V1/latest"
"9","CSHARP","Google.Cloud.Spanner.V1","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Spanner.V1/latest"
